2019-04-14 21:51:59.881 | DEBUG    | __main__:<module>:116 - Loading input file...
2019-04-14 21:51:59.925 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.925 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.925 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.925 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.926 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.926 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.926 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.926 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.926 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.926 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.927 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.927 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.927 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.927 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.927 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.928 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.928 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.928 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.928 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.928 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.929 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.929 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.929 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.929 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.929 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.929 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.930 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.930 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.930 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.930 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.930 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.931 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.931 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.931 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.931 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.931 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.931 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.932 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.932 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.932 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.932 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.932 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.933 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.933 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.933 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.933 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.934 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.934 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.934 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.934 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.934 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.934 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.935 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.935 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.935 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.935 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.935 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.935 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.936 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.936 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.936 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.936 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.936 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.937 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.937 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.937 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.937 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.937 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.938 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.938 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.938 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.938 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.938 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.938 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.939 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.939 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.939 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.939 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.939 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.939 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.940 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.940 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.940 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.940 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.940 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.940 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.941 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.941 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.941 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.941 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.942 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.942 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.942 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.942 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.942 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.942 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.943 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.943 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.943 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.943 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.943 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.944 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.944 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.944 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.944 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.944 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.945 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.945 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.945 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.945 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.945 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.946 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.946 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.946 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.946 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.946 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.947 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.947 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.947 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.947 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.947 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.947 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.948 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.948 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.948 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.948 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.948 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.948 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.949 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.949 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.949 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.949 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.949 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.950 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.950 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.950 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.950 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.950 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.950 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.951 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.951 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.951 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.951 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.951 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.951 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.952 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.952 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.952 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.952 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.952 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.953 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.953 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.953 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.953 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.953 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.954 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.954 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.954 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.954 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.954 | WARNING  | __main__:calculate_additional_fields:59 - Some data not decoded. Could not decode date.
2019-04-14 21:51:59.955 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.955 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.955 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.955 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.955 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.955 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.956 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.956 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.956 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.956 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.956 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.957 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.957 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.957 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.957 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.957 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.957 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.958 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.958 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.958 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.958 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.958 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.958 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.959 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.959 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.959 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.959 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.959 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.960 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
2019-04-14 21:51:59.960 | WARNING  | __main__:calculate_additional_fields:72 - Some data not decoded. Could not get square root price due to invalid total price.
